,X,Y,L1,L2,L3
2172,-171.7197976,22.31551405,1,2,1
2173,-171.7369436,22.32050369,1,2,1
2174,-171.7540639,22.32557103,1,2,1
2175,-171.771158,22.33071605,1,2,1
2176,-171.7882256,22.33593858,1,2,1
2177,-171.8052662,22.34123849,1,2,1
2178,-171.8222796,22.3466156,1,2,1
2179,-171.8392651,22.35207,1,2,1
2180,-171.8562225,22.3576013,1,2,1
2181,-171.8731514,22.3632096,1,2,1
2182,-171.8900513,22.36889459,1,2,1
2183,-171.9069219,22.37465619,1,2,1
2184,-171.9237628,22.38049428,1,2,1
2185,-171.9405735,22.38640877,1,2,1
2186,-171.9573538,22.39239937,1,2,1
2187,-171.9741031,22.39846617,1,2,1
2188,-171.990821,22.40460887,1,2,1
2189,-172.0075073,22.41082738,1,2,1
2190,-172.0241616,22.41712149,1,2,1
2191,-172.0399816,22.42318388,1,2,1
2192,-172.0565214,22.42447405,1,2,1
2193,-172.0744298,22.42595273,1,2,1
2194,-172.0923304,22.42751253,1,2,1
2195,-172.1102228,22.42915345,1,2,1
2196,-172.1281067,22.43087529,1,2,1
2197,-172.1459816,22.43267824,1,2,1
2198,-172.1638469,22.43456203,1,2,1
2199,-172.1817025,22.43652673,1,2,1
2200,-172.1995479,22.43857235,1,2,1
2201,-172.2173825,22.44069878,1,2,1
2202,-172.2352061,22.44290595,1,2,1
2203,-172.2530181,22.44519374,1,2,1
2204,-172.2708183,22.44756224,1,2,1
2205,-172.2886061,22.45001137,1,2,1
2206,-172.3063812,22.45254111,1,2,1
2207,-172.3241433,22.45515119,1,2,1
2208,-172.3418917,22.45784178,1,2,1
2209,-172.3596261,22.4606127,1,2,1
2210,-172.3773461,22.46346393,1,2,1
2211,-172.3950514,22.46639539,1,2,1
2212,-172.4127415,22.46940698,1,2,1
2213,-172.4304159,22.47249869,1,2,1
2214,-172.4480744,22.47567042,1,2,1
2215,-172.4657163,22.47892217,1,2,1
2216,-172.4833415,22.48225366,1,2,1
2217,-172.5009494,22.48566497,1,2,1
2218,-172.5185396,22.48915609,1,2,1
2219,-172.5361117,22.49272675,1,2,1
2220,-172.5536655,22.49637694,1,2,1
2221,-172.5712002,22.50010664,1,2,1
2222,-172.5887157,22.50391568,1,2,1
2223,-172.6062114,22.50780405,1,2,1
2224,-172.6236871,22.51177163,1,2,1
2225,-172.6411423,22.51581826,1,2,1
2226,-172.6585764,22.51994391,1,2,1
2227,-172.6759893,22.52414848,1,2,1
2228,-172.6933805,22.52843189,1,2,1
2229,-172.7107494,22.53279393,1,2,1
2230,-172.7280959,22.5372347,1,2,1
2231,-172.7454193,22.5417539,1,2,1
2232,-172.7627195,22.54635154,1,2,1
2233,-172.7799958,22.5510275,1,2,1
2234,-172.797248,22.5557816,1,2,1
2235,-172.8144757,22.56061374,1,2,1
2236,-172.8316783,22.56552391,1,2,1
2237,-172.8488556,22.57051191,1,2,1
2238,-172.8660072,22.57557766,1,2,1
2239,-172.8831325,22.58072103,1,2,1
2240,-172.9002313,22.58594185,1,2,1
2241,-172.9173031,22.59124011,1,2,1
2242,-172.9343475,22.59661551,1,2,1
2243,-172.9513641,22.60206815,1,2,1
2244,-172.9683526,22.60759773,1,2,1
2245,-172.9853126,22.61320415,1,2,1
2246,-173.0022435,22.61888742,1,2,1
2247,-173.019145,22.62464723,1,2,1
2248,-173.0360168,22.63048348,1,2,1
2249,-173.0528585,22.63639609,1,2,1
2250,-173.0696697,22.64238485,1,2,1
2251,-173.0864499,22.64844965,1,2,1
2252,-173.1031987,22.6545905,1,2,1
2253,-173.1199158,22.66080701,1,2,1
2254,-173.1366008,22.66709917,1,2,1
2255,-173.1532532,22.67346679,1,2,1
2256,-173.1698728,22.67990976,1,2,1
2257,-173.186459,22.68642789,1,2,1
2258,-173.2030117,22.69302107,1,2,1
2259,-173.2195301,22.69968912,1,2,1
2260,-173.2360141,22.70643183,1,2,1
2261,-173.2524633,22.71324911,1,2,1
2262,-173.2688773,22.72014085,1,2,1
2263,-173.2852556,22.72710676,1,2,1
2264,-173.3015978,22.73414683,1,2,1
2265,-173.3179037,22.74126078,1,2,1
2266,-173.3341728,22.7484484,1,2,1
2267,-173.3455561,22.75354067,1,2,1
2268,-173.3594787,22.75119981,1,2,1
2269,-173.3772262,22.74829855,1,2,1
2270,-173.3949883,22.74547753,1,2,1
2271,-173.4127647,22.74273685,1,2,1
2272,-173.430555,22.74007642,1,2,1
2273,-173.4483587,22.73749651,1,2,1
2274,-173.4661753,22.73499696,1,2,1
2275,-173.4840046,22.73257804,1,2,1
2276,-173.501846,22.73023966,1,2,1
2277,-173.5196993,22.72798193,1,2,1
2278,-173.5375638,22.72580493,1,2,1
2279,-173.5554393,22.72370867,1,2,1
2280,-173.5733254,22.72169315,1,2,1
2281,-173.5912216,22.71975856,1,2,1
2282,-173.6091273,22.71790481,1,2,1
2283,-173.6270425,22.716132,1,2,1
2284,-173.6449665,22.71444014,1,2,1
2285,-173.662899,22.7128293,1,2,1
2286,-173.6808395,22.71129951,1,2,1
2287,-173.6987876,22.70985085,1,2,1
2288,-173.716743,22.70848323,1,2,1
2289,-173.7347051,22.70719685,1,2,1
2290,-173.7526736,22.7059916,1,2,1
2291,-173.7706481,22.70486759,1,2,1
2292,-173.7886281,22.70382472,1,2,1
2293,-173.8066133,22.70286319,1,2,1
2294,-173.8246032,22.70198298,1,2,1
2295,-173.8425973,22.70118402,1,2,1
2296,-173.8605953,22.7004664,1,2,1
2297,-173.8785968,22.6998301,1,2,1
2298,-173.8966013,22.69927515,1,2,1
2299,-173.9146085,22.69880154,1,2,1
2300,-173.9326179,22.69840935,1,2,1
2301,-173.9506291,22.69809851,1,2,1
2302,-173.9686418,22.6978691,1,2,1
2303,-173.9866552,22.69772103,1,2,1
2304,-174.0046694,22.6976544,1,2,1
2305,-174.0226836,22.69766919,1,2,1
2306,-174.0406976,22.69776533,1,2,1
2307,-174.0587108,22.6979429,1,2,1
2308,-174.0767229,22.69820191,1,2,1
2309,-174.0947335,22.69854226,1,2,1
2310,-174.1127422,22.69896403,1,2,1
2311,-174.1307484,22.69946715,1,2,1
2312,-174.148752,22.7000516,1,2,1
2313,-174.1667523,22.7007174,1,2,1
2314,-174.1847489,22.70146453,1,2,1
2315,-174.2027415,22.70229308,1,2,1
2316,-174.2207297,22.70320278,1,2,1
2317,-174.2387131,22.70419382,1,2,1
2318,-174.2566912,22.70526609,1,2,1
2319,-174.2746635,22.7064196,1,2,1
2320,-174.2926297,22.70765435,1,2,1
2321,-174.3105894,22.70897023,1,2,1
2322,-174.3285422,22.71036725,1,2,1
2323,-174.3464876,22.7118454,1,2,1
2324,-174.3644252,22.7134046,1,2,1
2325,-174.3823547,22.71504483,1,2,1
2326,-174.4002755,22.71676601,1,2,1
2327,-174.4181873,22.71856821,1,2,1
2328,-174.4360898,22.72045136,1,2,1
2329,-174.4539823,22.72241534,1,2,1
2330,-174.4718646,22.72446016,1,2,1
2331,-174.4897362,22.72658572,1,2,1
2332,-174.5075967,22.72879203,1,2,1
2333,-174.5254456,22.73107906,1,2,1
2334,-174.5432827,22.73344664,1,2,1
2335,-174.5611075,22.73589486,1,2,1
2336,-174.5789195,22.73842352,1,2,1
2337,-174.5967183,22.74103271,1,2,1
2338,-174.6145036,22.74372225,1,2,1
2339,-174.6322748,22.74649213,1,2,1
2340,-174.6500317,22.74934226,1,2,1
2341,-174.6677738,22.75227262,1,2,1
2342,-174.6855007,22.75528312,1,2,1
2343,-174.7032119,22.75837366,1,2,1
2344,-174.7209071,22.76154415,1,2,1
2345,-174.7385858,22.76479458,1,2,1
2346,-174.7562477,22.76812495,1,2,1
2347,-174.7738923,22.77153497,1,2,1
2348,-174.7915192,22.77502473,1,2,1
2349,-174.809128,22.77859404,1,2,1
2350,-174.8267183,22.78224289,1,2,1
2351,-174.8442897,22.78597118,1,2,1
2352,-174.8618418,22.78977883,1,2,1
2353,-174.8793742,22.79366571,1,2,1
2354,-174.8968864,22.79763175,1,2,1
2355,-174.914378,22.80167693,1,2,1
2356,-174.9318489,22.80580106,1,2,1
2357,-174.9492982,22.81000404,1,2,1
2358,-174.9667258,22.81428578,1,2,1
2359,-174.9841312,22.81864626,1,2,1
2360,-175.0015142,22.82308539,1,2,1
2361,-175.018874,22.82760287,1,2,1
2362,-175.0362105,22.83219881,1,2,1
2363,-175.0535233,22.83687299,1,2,1
2364,-175.0708118,22.84162543,1,2,1
2365,-175.0880758,22.84645583,1,2,1
2366,-175.1053147,22.85136418,1,2,1
2367,-175.1225283,22.85635029,1,2,1
2368,-175.1397161,22.86141416,1,2,1
2369,-175.1568776,22.86655567,1,2,1
2370,-175.1740125,22.87177456,1,2,1
2371,-175.1911205,22.8770709,1,2,1
2372,-175.208201,22.8824444,1,2,1
2373,-175.2252537,22.88789497,1,2,1
2374,-175.2422782,22.8934225,1,2,1
2375,-175.2592742,22.89902699,1,2,1
2376,-175.2762412,22.90470805,1,2,1
2377,-175.2931786,22.91046578,1,2,1
2378,-175.3100864,22.91629997,1,2,1
2379,-175.326964,22.92221043,1,2,1
2380,-175.343811,22.92819706,1,2,1
2381,-175.360627,22.93425967,1,2,1
2382,-175.3774117,22.94039825,1,2,1
2383,-175.3941645,22.9466126,1,2,1
2384,-175.4108852,22.95290243,1,2,1
2385,-175.4275734,22.95926783,1,2,1
2386,-175.4442286,22.96570851,1,2,1
2387,-175.4608504,22.97222428,1,2,1
2388,-175.4774386,22.97881513,1,2,1
2389,-175.4939927,22.98548076,1,2,1
2390,-175.5105122,22.99222109,1,2,1
2391,-175.5269968,22.99903599,1,2,1
2392,-175.5434462,23.00592528,1,2,1
2393,-175.5598599,23.01288877,1,2,1
2394,-175.5762375,23.01992634,1,2,1
2395,-175.5925787,23.02703772,1,2,1
2396,-175.608883,23.03422289,1,2,1
2397,-175.6251502,23.04148156,1,2,1
2398,-175.6413797,23.04881373,1,2,1
2399,-175.6575712,23.056219,1,2,1
2400,-175.6737245,23.06369729,1,2,1
2401,-175.689839,23.07124857,1,2,1
2402,-175.7059142,23.07887238,1,2,1
2403,-175.7219501,23.08656879,1,2,1
2404,-175.737946,23.09433752,1,2,1
2405,-175.7539016,23.10217846,1,2,1
2406,-175.7698167,23.11009123,1,2,1
2407,-175.7856907,23.11807591,1,2,1
2408,-175.8015233,23.12613213,1,2,1
2409,-175.8173141,23.13425968,1,2,1
2410,-175.8330627,23.14245855,1,2,1
2411,-175.8487689,23.15072836,1,2,1
2412,-175.8644322,23.1590691,1,2,1
2413,-175.8800521,23.16748039,1,2,1
2414,-175.8956285,23.17596212,1,2,1
2415,-175.9111608,23.1845141,1,2,1
2416,-175.9266487,23.19313612,1,2,1
2417,-175.942092,23.20182791,1,2,1
2418,-175.95749,23.21058944,1,2,1
2419,-175.9728425,23.21942034,1,2,1
2420,-175.9881493,23.22832041,1,2,1
2421,-176.0034098,23.23728954,1,2,1
2422,-176.0186237,23.24632744,1,2,1
2423,-176.0337907,23.25543392,1,2,1
2424,-176.0489103,23.26460878,1,2,1
2425,-176.0639822,23.27385182,1,2,1
2426,-176.0790062,23.28316285,1,2,1
2427,-176.0939817,23.29254147,1,2,1
2428,-176.1089085,23.30198769,1,2,1
2429,-176.123786,23.3115012,1,2,1
2430,-176.1386143,23.32108172,1,2,1
2431,-176.1533926,23.33072905,1,2,1
2432,-176.1681207,23.34044299,1,2,1
2433,-176.1827984,23.35022335,1,2,1
2434,-176.197425,23.36006984,1,2,1
2435,-176.2120005,23.36998216,1,2,1
2436,-176.2265243,23.3799603,1,2,1
2437,-176.2409962,23.39000379,1,2,1
2438,-176.2554159,23.40011252,1,2,1
2439,-176.2697828,23.4102862,1,2,1
2440,-176.2840968,23.42052463,1,2,1
2441,-176.2983573,23.43082753,1,2,1
2442,-176.3125642,23.44119469,1,2,1
2443,-176.326717,23.45162591,1,2,1
2444,-176.3408155,23.46212082,1,2,1
2445,-176.3548593,23.47267922,1,2,1
2446,-176.368848,23.48330099,1,2,1
2447,-176.3827813,23.49398567,1,2,1
2448,-176.3966587,23.50473315,1,2,1
2449,-176.4104802,23.51554314,1,2,1
2450,-176.4242452,23.52641534,1,2,1
2451,-176.4379535,23.53734966,1,2,1
2452,-176.4516046,23.54834561,1,2,1
2453,-176.4651984,23.559403,1,2,1
2454,-176.4787344,23.57052172,1,2,1
2455,-176.4922122,23.58170131,1,2,1
2456,-176.5056317,23.59294164,1,2,1
2457,-176.5189924,23.60424243,1,2,1
2458,-176.532294,23.6156033,1,2,1
2459,-176.5455362,23.62702406,1,2,1
2460,-176.5587186,23.63850449,1,2,1
2461,-176.571841,23.65004422,1,2,1
2462,-176.584903,23.66164315,1,2,1
2463,-176.5979043,23.67330079,1,2,1
2464,-176.6108446,23.68501696,1,2,1
2465,-176.6237235,23.69679135,1,2,1
2466,-176.6365408,23.70862378,1,2,1
2467,-176.649296,23.72051385,1,2,1
2468,-176.661989,23.73246138,1,2,1
2469,-176.6746193,23.74446597,1,2,1
2470,-176.6871867,23.75652744,1,2,1
2471,-176.6996908,23.76864548,1,2,1
2472,-176.7121314,23.78081982,1,2,1
2473,-176.7245081,23.79305006,1,2,1
2474,-176.7368207,23.80533601,1,2,1
2475,-176.7490688,23.81767738,1,2,1
2476,-176.761252,23.83007387,1,2,1
2477,-176.7733702,23.84252521,1,2,1
2478,-176.785423,23.855031,1,2,1
2479,-176.79741,23.86759106,1,2,1
2480,-176.809331,23.88020508,1,2,1
2481,-176.8211858,23.89287269,1,2,1
2482,-176.8329739,23.90559359,1,2,1
2483,-176.8446951,23.9183675,1,2,1
2484,-176.8563491,23.93119422,1,2,1
2485,-176.8679356,23.94407328,1,2,1
2486,-176.8794544,23.95700447,1,2,1
2487,-176.890905,23.96998742,1,2,1
2488,-176.9022874,23.98302193,1,2,1
2489,-176.913601,23.99610762,1,2,1
2490,-176.9248457,24.0092441,1,2,1
2491,-176.9360211,24.02243127,1,2,1
2492,-176.947127,24.03566857,1,2,1
2493,-176.9581631,24.04895588,1,2,1
2494,-176.9691291,24.06229274,1,2,1
2495,-176.9800247,24.07567895,1,2,1
2496,-176.9908498,24.08911413,1,2,1
2497,-177.0016038,24.10259789,1,2,1
2498,-177.0122867,24.11613005,1,2,1
2499,-177.0228981,24.12971021,1,2,1
2500,-177.0334377,24.14333809,1,2,1
2501,-177.0439053,24.15701332,1,2,1
2502,-177.0543005,24.17073559,1,2,1
2503,-177.0646233,24.18450453,1,2,1
2504,-177.0748732,24.19831995,1,2,1
2505,-177.08505,24.21218128,1,2,1
2506,-177.0951534,24.22608841,1,2,1
2507,-177.1051832,24.24004096,1,2,1
2508,-177.1151391,24.25403856,1,2,1
2509,-177.1250209,24.26808083,1,2,1
2510,-177.1348283,24.28216747,1,2,1
2511,-177.1445609,24.29629819,1,2,1
2512,-177.1542186,24.31047263,1,2,1
2513,-177.1638012,24.32469049,1,2,1
2514,-177.1733084,24.3389513,1,2,1
2515,-177.1827398,24.35325477,1,2,1
2516,-177.1920953,24.36760071,1,2,1
2517,-177.2013746,24.38198855,1,2,1
2518,-177.2105776,24.3964181,1,2,1
2519,-177.2197038,24.41088889,1,2,1
2520,-177.2287531,24.42540072,1,2,1
2521,-177.2377252,24.43995312,1,2,1
2522,-177.24662,24.4545458,1,2,1
2523,-177.2554371,24.4691784,1,2,1
2524,-177.2641763,24.48385061,1,2,1
2525,-177.2728374,24.49856197,1,2,1
2526,-177.2814201,24.5133122,1,2,1
2527,-177.2899243,24.528101,1,2,1
2528,-177.2983497,24.54292791,1,2,1
2529,-177.306696,24.55779255,1,2,1
2530,-177.314963,24.57269472,1,2,1
2531,-177.3231507,24.58763387,1,2,1
2532,-177.3312585,24.6026098,1,2,1
2533,-177.3392865,24.61762214,1,2,1
2534,-177.3472342,24.63267041,1,2,1
2535,-177.3551016,24.64775433,1,2,1
2536,-177.3624884,24.66209691,1,2,1
2537,-177.36806,24.6641518,1,2,1
2538,-177.3691102,24.66453779,1,2,1
2539,-177.3860579,24.67081382,1,2,1
2540,-177.4029728,24.67716529,1,2,1
2541,-177.4198545,24.68359183,1,2,1
2542,-177.4367026,24.69009342,1,2,1
2543,-177.4535167,24.69666988,1,2,1
2544,-177.4702966,24.7033211,1,2,1
2545,-177.4870416,24.71004679,1,2,1
2546,-177.5037514,24.71684694,1,2,1
2547,-177.5204258,24.72372127,1,2,1
2548,-177.5370642,24.73066977,1,2,1
2549,-177.5536663,24.73769215,1,2,1
2550,-177.5702317,24.74478831,1,2,1
2551,-177.58676,24.75195806,1,2,1
2552,-177.6032508,24.75920119,1,2,1
2553,-177.6197037,24.76651762,1,2,1
2554,-177.6361184,24.77390714,1,2,1
2555,-177.6524944,24.78136955,1,2,1
2556,-177.6688313,24.78890468,1,2,1
2557,-177.685129,24.79651249,1,2,1
2558,-177.7013867,24.80419262,1,2,1
2559,-177.7176042,24.81194497,1,2,1
2560,-177.7337813,24.81976932,1,2,1
2561,-177.7499173,24.82766551,1,2,1
2562,-177.766012,24.83563341,1,2,1
2563,-177.7820651,24.84367283,1,2,1
2564,-177.798076,24.85178349,1,2,1
2565,-177.8140445,24.85996519,1,2,1
2566,-177.8299701,24.86821792,1,2,1
2567,-177.8368998,24.87184957,1,2,1
2568,-177.8503227,24.87329458,1,2,1
2569,-177.8685026,24.87533346,1,2,1
2570,-177.8866717,24.87745282,1,2,1
2571,-177.9048297,24.87965267,1,2,1
2572,-177.922976,24.88193298,1,2,1
2573,-177.9411103,24.88429367,1,2,1
2574,-177.9592322,24.88673474,1,2,1
2575,-177.9719455,24.88849627,1,2,1
2576,-177.9783228,24.88939352,1,2,1
2577,-177.9964186,24.89199504,1,2,1
2578,-178.0145006,24.89467675,1,2,1
2579,-178.0325686,24.89743862,1,2,1
2580,-178.0506221,24.90028048,1,2,1
2581,-178.0686606,24.90320233,1,2,1
2582,-178.0866838,24.90620406,1,2,1
2583,-178.1046912,24.90928566,1,2,1
2584,-178.1226825,24.91244696,1,2,1
2585,-178.1406571,24.91568804,1,2,1
2586,-178.1586147,24.91900861,1,2,1
2587,-178.1600519,24.91927799,1,2,1
2588,-178.1657669,24.92034367,1,2,1
2589,-178.1837072,24.92374388,1,2,1
2590,-178.2016298,24.92722348,1,2,1
2591,-178.2195341,24.93078256,1,2,1
2592,-178.2374198,24.93442085,1,2,1
2593,-178.2552865,24.93813841,1,2,1
2594,-178.2731335,24.94193508,1,2,1
2595,-178.2909607,24.94581083,1,2,1
2596,-178.3087676,24.94976548,1,2,1
2597,-178.3265539,24.95379902,1,2,1
2598,-178.3443189,24.95791127,1,2,1
2599,-178.3620624,24.9621023,1,2,1
2600,-178.3797839,24.96637184,1,2,1
2601,-178.3974832,24.97071987,1,2,1
2602,-178.4151596,24.97514622,1,2,1
2603,-178.4328128,24.97965087,1,2,1
2604,-178.4504425,24.98423372,1,2,1
2605,-178.4680482,24.98889467,1,2,1
2606,-178.4856294,24.99363344,1,2,1
2607,-178.5031859,24.99845021,1,2,1
2608,-178.5207172,25.00334461,1,2,1
2609,-178.5382227,25.00831671,1,2,1
2610,-178.5557024,25.01336623,1,2,1
2611,-178.5731556,25.01849316,1,2,1
2612,-178.5905819,25.02369742,1,2,1
2613,-178.607981,25.02897879,1,2,1
2614,-178.6144512,25.03096462,1,2,1
2615,-178.6262609,25.03461669,1,2,1
2616,-178.6436043,25.040052,1,2,1
2617,-178.6609193,25.04556413,1,2,1
2618,-178.6782055,25.05115281,1,2,1
2619,-178.6954624,25.0568181,1,2,1
2620,-178.7007742,25.05858854,1,2,1
2621,-178.7032305,25.05880852,1,2,1
2622,-178.7214777,25.06052417,1,2,1
2623,-178.7397158,25.06232063,1,2,1
2624,-178.7579444,25.06419773,1,2,1
2625,-178.7761631,25.06615546,1,2,1
2626,-178.7943714,25.06819373,1,2,1
2627,-178.812569,25.07031253,1,2,1
2628,-178.8307554,25.07251178,1,2,1
2629,-178.832053,25.07267183,1,2,1
2630,-178.8491533,25.07481906,1,2,1
2631,-178.8673159,25.07717908,1,2,1
2632,-178.8854662,25.07961953,1,2,1
2633,-178.9036037,25.08214013,1,2,1
2634,-178.9217278,25.08474105,1,2,1
2635,-178.9398381,25.08742202,1,2,1
2636,-178.9579345,25.09018313,1,2,1
2637,-178.9580967,25.09020821,1,2,1
2638,-178.9655931,25.09136196,1,2,1
2639,-178.977265,25.09318647,1,2,1
2640,-178.9814035,25.09382512,1,2,1
2641,-178.9994858,25.09666619,1,2,1
2642,-179.0175531,25.09958719,1,2,1
2643,-179.0356051,25.10258813,1,2,1
2644,-179.0536414,25.10566891,1,2,1
2645,-179.0716614,25.10882934,1,2,1
2646,-179.0896648,25.11206951,1,2,1
2647,-179.1076512,25.11538932,1,2,1
2648,-179.1256202,25.11878858,1,2,1
2649,-179.1435714,25.12226729,1,2,1
2650,-179.1615042,25.12582535,1,2,1
2651,-179.1794184,25.12946275,1,2,1
2652,-179.1973135,25.13317931,1,2,1
2653,-179.2151891,25.13697492,1,2,1
2654,-179.2330447,25.14084959,1,2,1
2655,-179.2508801,25.1448032,1,2,1
2656,-179.2686947,25.14883567,1,2,1
2657,-179.2864882,25.1529469,1,2,1
2658,-179.30426,25.15713678,1,2,1
2659,-179.32201,25.16140514,1,2,1
2660,-179.3397376,25.16575204,1,2,1
2661,-179.3574423,25.17017722,1,2,1
2662,-179.3612457,25.17113882,1,2,1
2663,-179.370225,25.17342106,1,2,1
2664,-179.3819771,25.17642359,1,2,1
2665,-179.3996354,25.18100522,1,2,1
2666,-179.4168052,25.18554106,1,2,1
2667,-179.4175449,25.18573819,1,2,1
2668,-179.4351547,25.19047585,1,2,1
2669,-179.4527397,25.19529128,1,2,1
2670,-179.4702994,25.20018438,1,2,1
2671,-179.4878335,25.20515516,1,2,1
2672,-179.5053415,25.21020332,1,2,1
2673,-179.5228231,25.21532894,1,2,1
2674,-179.5402778,25.22053184,1,2,1
2675,-179.5577053,25.22581183,1,2,1
2676,-179.575105,25.23116881,1,2,1
2677,-179.5924767,25.23660267,1,2,1
2678,-179.60982,25.24211331,1,2,1
2679,-179.6271343,25.24770055,1,2,1
2680,-179.6444193,25.25336438,1,2,1
2681,-179.6616747,25.2591045,1,2,1
2682,-179.6789,25.26492092,1,2,1
2683,-179.6960948,25.27081335,1,2,1
2684,-179.7132587,25.27678186,1,2,1
2685,-179.7303913,25.28282609,1,2,1
2686,-179.7474923,25.28894612,1,2,1
2687,-179.7645611,25.29514166,1,2,1
2688,-179.7815975,25.30141261,1,2,1
2689,-179.798601,25.30775879,1,2,1
2690,-179.8155713,25.31418008,1,2,1
2691,-179.8325079,25.32067638,1,2,1
2692,-179.8494103,25.32724742,1,2,1
2693,-179.8662783,25.33389318,1,2,1
2694,-179.8831115,25.34061347,1,2,1
2695,-179.8999095,25.347408,1,2,1
2696,-179.9166717,25.35427685,1,2,1
2697,-179.933398,25.36121966,1,2,1
2698,-179.9500879,25.3682364,1,2,1
2699,-179.9667408,25.37532679,1,2,1
2700,-179.9689289,25.37626507,1,2,1
2701,-179.9835706,25.38258244,1,2,1
2702,-179.9999877,25.38974952,1,2,1
